complessivo;padre;elemento;catagoria;desc_1;desc_2;desc_3;qty_db;qty;um;sfrido;lev;cod_cli_complessivo;cod_cli_padre;cod_cli_elemento;CFGLIN_0;STATISTICO 1;STATISTICO 2;11111111111111111;Non assegnata;Lunghezza1      DY1 (mm);Lunghezza2      DY2 (mm);Larghezza1       DX1 (mm);Larghezza2       DX2 (mm);Altezza1         DZ1 (mm);Altezza2         DZ2 (mm);Diametro           Ø (mm);Diametro max  Ø (mm);Diametro min   Ø (mm) ;Spessore1       THK1 (mm);Spessore2       THK2 (mm);Percentuale fori  FOR (%);Percentuale mandorle;Formato;Superficie (mq);Sezione
"M00008796";"M00008796";"M00007460";"SLL01";"lamiera a C roof";" ";" ";"6";"6";"PZ";0;1;"5803203790";"5803203790";"5801502336";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007463";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803203790";"5803203790";"5802017673";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007466";"SLL01";"tubolari con boccole";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5801913747";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007488";"SLL01";"profilato obliquo";" ";" ";"8";"8";"PZ";0;1;"5803203790";"5803203790";"5801939079";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007489";"SLL01";"pareti";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5801913779";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007502";"SLL01";"lamiera con dadi verticale";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802467635";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007504";"SLL01";"lamiera con dadi verticale";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802469154";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007509";"MNR01";"rivetti a strappo 4,8x12";" ";" ";"40";"40";"PZ";0;1;"5803203790";"5803203790";"21147022";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007515";"SLL01";"traversa";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802731951";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007517";"SLL01";"traversa";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802763389";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007518";"SLL01";"traversa posteriore";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802763470";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007519";"SLL01";"base anteriore";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802564927";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007520";"CPL01";"\"p\" profile";"\"p\" profile";" ";"2";"2";"UN";0;1;"5803203790";"5803203790";"5802360246";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007527";"SLL01";"lamiera centrale";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802387375";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007530";"SLL01";"cancelletti";" ";" ";"3";"3";"PZ";0;1;"5803203790";"5803203790";"5802353049";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007532";"SLL01";"lamiera a C laterale roof";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802353063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007533";"SLL01";"lamiera a C laterale roof";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802353064";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007534";"SLL01";"profilato laterale";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802353062";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007535";"SLL01";"profilato obliquo superiore";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802387362";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007536";"SLL01";"lamiera dritta superiore";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5801209126";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007537";"SLL01";"lamiera a C centrale roof";" ";" ";"6";"6";"PZ";0;1;"5803203790";"5803203790";"5802353069";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007538";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803203790";"5803203790";"5802353068";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007539";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803203790";"5803203790";"5802353070";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007540";"SLL01";"tubolari con boccole";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802353050";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007542";"SLL01";"profilato centrale";" ";" ";"4";"4";"PZ";0;1;"5803203790";"5803203790";"5802353067";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007543";"SLL01";"profilato centrale";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802353066";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007544";"SLL01";"profilato laterale";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802375952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007545";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802360222";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007547";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802360223";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007549";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802360224";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007551";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802360225";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007553";"SLL01";"pareti";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802360226";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007559";"SLL01";"staffa maschera gialla";" ";" ";"8";"8";"PZ";0;1;"5803203790";"5803203790";"5802853256";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007567";"SLL01";"lamiera a omega";" ";" ";"4";"4";"PZ";0;1;"5803203790";"5803203790";"5802387371";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007569";"SLL01";"profilato verticale posteriore";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802375989";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007570";"SLL01";"lamiera superiore roof";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802838467";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007571";"SLL01";"lamiera superiore roof";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802838468";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007618";"SLL01";"pannello alluminio";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5802451915";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007631";"SLL01";"pannello alluminio";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802451912";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007632";"SLL01";"pannello alluminio";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802451914";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00007773";"CPL01";"\"p\" profile";" ";" ";"2";"2";"UN";0;1;"5803203790";"5803203790";"5802564458";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00008010";"SLL01";"lamiera centrale";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802493347";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00008014";"SLL01";"elemento roof";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802853747";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00008015";"SLL01";"elemento roof";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5802853744";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00008352";"CPL01";"\"p\" profile";" ";" ";"2";"2";"PZ";0;1;"5803203790";"5803203790";"5803189880";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008796";"M00008796";"M00008494";"SLL01";"lamiera schiacciata";" ";" ";"1";"1";"PZ";0;1;"5803203790";"5803203790";"5803200790";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00001959";"SLL01";"lamiera a S roof";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803200791";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00002885";"MNR01";"rivetti 4,8 x 12";"testa larga";" ";"40";"40";"PZ";0;1;"5803201952";"5803201952";"PC-RV02-0014";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00002977";"SLL01";"lamiera a S roof";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803200792";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00003371";"SLL01";"lamiera schiacciata";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803200793";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00003372";"SLL01";"lamiera centrale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803200785";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00004239";"SLL01";"lamiera a C centrale frontale";" ";" ";"7";"7";"NR";0;1;"5803201952";"5803201952";"5803185171";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00006919";"MCO01";"strisce isolanti ";"L2761 500 x 10 x 1,25 mm";" ";"60";"60";"UN";0;1;"5803201952";"5803201952";"5006062789";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007417";"CPL01";"omega";" ";" ";"34";"34";"PZ";0;1;"5803201952";"5803201952";"5010350035";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007418";"SLL01";"corna";" ";" ";"4";"4";"PZ";0;1;"5803201952";"5803201952";"5802432283";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007456";"SLL01";"profilato obliquo";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5801901829";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007458";"SLL01";"lamiera laterale";" ";" ";"6";"6";"PZ";0;1;"5803201952";"5803201952";"504226933";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007460";"SLL01";"lamiera a C roof";" ";" ";"6";"6";"PZ";0;1;"5803201952";"5803201952";"5801502336";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007463";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803201952";"5803201952";"5802017673";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007466";"SLL01";"tubolari con boccole";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5801913747";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007488";"SLL01";"profilato obliquo";" ";" ";"8";"8";"PZ";0;1;"5803201952";"5803201952";"5801939079";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007489";"SLL01";"pareti";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5801913779";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007502";"SLL01";"lamiera con dadi verticale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802467635";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007504";"SLL01";"lamiera con dadi verticale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802469154";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007515";"SLL01";"traversa";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802731951";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007517";"SLL01";"traversa";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802763389";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007518";"SLL01";"traversa posteriore";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802763470";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007519";"SLL01";"base anteriore";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802564927";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007520";"CPL01";"\"p\" profile";"\"p\" profile";" ";"2";"2";"UN";0;1;"5803201952";"5803201952";"5802360246";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007521";"CPL01";"\"p\" profile";" ";" ";"2";"2";"UN";0;1;"5803201952";"5803201952";"5802360247";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007527";"SLL01";"lamiera centrale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802387375";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007528";"SLL01";"lamiera a C centrale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802353072";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007530";"SLL01";"cancelletti";" ";" ";"3";"3";"PZ";0;1;"5803201952";"5803201952";"5802353049";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007532";"SLL01";"lamiera a C laterale roof";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802353063";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007533";"SLL01";"lamiera a C laterale roof";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802353064";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007534";"SLL01";"profilato laterale";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802353062";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007535";"SLL01";"profilato obliquo superiore";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802387362";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007537";"SLL01";"lamiera a C centrale roof";" ";" ";"6";"6";"PZ";0;1;"5803201952";"5803201952";"5802353069";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007538";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803201952";"5803201952";"5802353068";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007539";"SLL01";"lamiera a C centrale roof";" ";" ";"3";"3";"PZ";0;1;"5803201952";"5803201952";"5802353070";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007540";"SLL01";"tubolari con boccole";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802353050";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007542";"SLL01";"profilato centrale";" ";" ";"4";"4";"PZ";0;1;"5803201952";"5803201952";"5802353067";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007543";"SLL01";"profilato centrale";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802353066";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007544";"SLL01";"profilato laterale";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802375952";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007545";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802360222";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007547";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802360223";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007549";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802360224";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007551";"SLL01";"vasche";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802360225";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007553";"SLL01";"pareti";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802360226";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007567";"SLL01";"lamiera a omega";" ";" ";"4";"4";"PZ";0;1;"5803201952";"5803201952";"5802387371";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007568";"SLL01";"lamiera a omega inferiore";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802387373";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007569";"SLL01";"profilato verticale posteriore";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802375989";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007576";"SLL01";"longherone";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802506079";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007577";"SLL01";"longherone";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802506080";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007580";"SLL01";"staffa maschera gialla";" ";" ";"10";"10";"PZ";0;1;"5803201952";"5803201952";"5802387372";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007581";"SLL01";"lamiera a U";" ";" ";"8";"8";"PZ";0;1;"5803201952";"5803201952";"5801208173";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007618";"SLL01";"pannello alluminio";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802451915";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007631";"SLL01";"pannello alluminio";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802451912";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00007632";"SLL01";"pannello alluminio";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5802451914";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00008352";"CPL01";"\"p\" profile";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5803189880";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00008444";"SLL01";"traversa frontale";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803185106";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00008494";"SLL01";"lamiera schiacciata";" ";" ";"1";"1";"PZ";0;1;"5803201952";"5803201952";"5803200790";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008889";"M00008889";"M00008554";"SLL01";"lamiera laterale superiore";" ";" ";"2";"2";"PZ";0;1;"5803201952";"5803201952";"5802387377";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00001959";"SLL01";"lamiera a S roof";" ";" ";"1";"1";"PZ";0;1;"5803203791";"5803203791";"5803200791";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00002885";"MNR01";"rivetti 4,8 x 12";"testa larga";" ";"40";"40";"PZ";0;1;"5803203791";"5803203791";"PC-RV02-0014";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00002977";"SLL01";"lamiera a S roof";" ";" ";"1";"1";"PZ";0;1;"5803203791";"5803203791";"5803200792";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00003371";"SLL01";"lamiera schiacciata";" ";" ";"1";"1";"PZ";0;1;"5803203791";"5803203791";"5803200793";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00003372";"SLL01";"lamiera centrale";" ";" ";"1";"1";"PZ";0;1;"5803203791";"5803203791";"5803200785";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00004063";"SLL01";"assieme saldato roof";" ";" ";"1";"1";"NR";0;1;"5803203791";"5803203791";"5803199139";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00004239";"SLL01";"lamiera a C centrale frontale";" ";" ";"7";"7";"NR";0;1;"5803203791";"5803203791";"5803185171";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00005031";"SLL01";"base posteriore";" ";" ";"1";"1";"PZ";0;1;"5803203791";"5803203791";"5801945841";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00006919";"MCO01";"strisce isolanti ";"L2761 500 x 10 x 1,25 mm";" ";"60";"60";"UN";0;1;"5803203791";"5803203791";"5006062789";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00007417";"CPL01";"omega";" ";" ";"34";"34";"PZ";0;1;"5803203791";"5803203791";"5010350035";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00007418";"SLL01";"corna";" ";" ";"4";"4";"PZ";0;1;"5803203791";"5803203791";"5802432283";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00007456";"SLL01";"profilato obliquo";" ";" ";"2";"2";"PZ";0;1;"5803203791";"5803203791";"5801901829";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00007458";"SLL01";"lamiera laterale";" ";" ";"2";"2";"PZ";0;1;"5803203791";"5803203791";"504226933";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
"M00008892";"M00008892";"M00007460";"SLL01";"lamiera a C roof";" ";" ";"6";"6";"PZ";0;1;"5803203791";"5803203791";"5801502336";" ";"";"";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
